country,country_code,nutslevel,nuts2016,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Spain,ES,3,ES424,Guadalajara,Parliament,2019,OTHER,NA,NA,NA,2647,187371,133796,132154.00
Spain,ES,3,ES424,Guadalajara,Parliament,2019,PODEMOS-IU,NA,NA,NA,14897,187371,133796,132154.00
Spain,ES,3,ES424,Guadalajara,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,30443,187371,133796,132154.00
Spain,ES,3,ES424,Guadalajara,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,41167,187371,133796,132154.00
Spain,ES,3,ES424,Guadalajara,Parliament,2019,VOX,Voice,Vox,3218,31683,187371,133796,132154.00
Spain,ES,3,ES425,Toledo,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,24871,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,CUP-PR,NA,NA,NA,0,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,EAJ-PNV,NA,NA,NA,0,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,OTHER,NA,NA,NA,4396,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,PODEMOS-IU,NA,NA,NA,34837,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,94378,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,116282,525752,368619,363474.00
Spain,ES,3,ES425,Toledo,Parliament,2019,VOX,Voice,Vox,3218,86049,525752,368619,363474.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,29520,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,CUP-PR,NA,NA,NA,0,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,EAJ-PNV,NA,NA,NA,0,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,OTHER,NA,NA,NA,3999,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,PODEMOS-IU,NA,NA,NA,33971,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,92742,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,142312,554994,376940,370159.00
Spain,ES,3,ES431,Badajoz,Parliament,2019,VOX,Voice,Vox,3218,64016,554994,376940,370159.00
Spain,ES,3,ES432,Caceres,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,15533,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,CUP-PR,NA,NA,NA,0,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,EAJ-PNV,NA,NA,NA,0,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,OTHER,NA,NA,NA,3260,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,PODEMOS-IU,NA,NA,NA,20101,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,61527,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,85135,344445,227621,223257.00
Spain,ES,3,ES432,Caceres,Parliament,2019,VOX,Voice,Vox,3218,35807,344445,227621,223257.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,174124,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,CUP-PR,NA,NA,NA,179041,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,EAJ-PNV,NA,NA,NA,0,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,452482,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,618909,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,343931,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,MAS PAIS,NA,NA,8395,41826,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,OTHER,NA,NA,NA,13554,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,PACMA,NA,NA,3219,34752,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,PODEMOS-IU,NA,NA,NA,0,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,225645,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,638319,4201151,2942354,2927755.00
Spain,ES,3,ES511,Barcelona,Parliament,2019,VOX,Voice,Vox,3218,184715,4201151,2942354,2927755.00
Spain,ES,3,ES512,Girona,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,13869,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,CUP-PR,NA,NA,NA,31703,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,EAJ-PNV,NA,NA,NA,0,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,33710,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,91932,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,88060,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,OTHER,NA,NA,NA,1736,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,PACMA,NA,NA,3219,3724,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,PODEMOS-IU,NA,NA,NA,0,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,17449,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,52723,524978,357801,355702.00
Spain,ES,3,ES512,Girona,Parliament,2019,VOX,Voice,Vox,3218,18489,524978,357801,355702.00
Spain,ES,3,ES513,Lleida,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,7128,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,CUP-PR,NA,NA,NA,14098,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,EAJ-PNV,NA,NA,NA,0,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,16337,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,65236,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,46773,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,OTHER,NA,NA,NA,2252,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,PODEMOS-IU,NA,NA,NA,0,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,14697,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,29983,314425,208731,207356.00
Spain,ES,3,ES513,Lleida,Parliament,2019,VOX,Voice,Vox,3218,9312,314425,208731,207356.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,22814,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,CUP-PR,NA,NA,NA,22129,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,EAJ-PNV,NA,NA,NA,0,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,46644,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,98782,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,51461,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,OTHER,NA,NA,NA,1598,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,PACMA,NA,NA,3219,4588,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,PODEMOS-IU,NA,NA,NA,0,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,29923,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,73641,574866,388088,385419.00
Spain,ES,3,ES514,Tarragona,Parliament,2019,VOX,Voice,Vox,3218,31124,574866,388088,385419.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,69143,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,CUP-PR,NA,NA,NA,0,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,MES COMPROMIS,NA,NA,NA,35612,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,OTHER,NA,NA,NA,7326,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,PACMA,NA,NA,3219,9417,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,PODEMOS-IU,NA,NA,NA,108533,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,207310,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,240202,1276691,860050,851716.00
Spain,ES,3,ES521,Alicante / Alacant,Parliament,2019,VOX,Voice,Vox,3218,167395,1276691,860050,851716.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,20302,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,CUP-PR,NA,NA,NA,0,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,EAJ-PNV,NA,NA,NA,0,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,MES COMPROMIS,NA,NA,NA,18140,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,OTHER,NA,NA,NA,5435,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,PODEMOS-IU,NA,NA,NA,39251,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,70176,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,84078,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,VOX,Voice,Vox,3218,54849,420741,297492,294469.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,106820,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,CUP-PR,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,MES COMPROMIS,NA,NA,NA,122535,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,OTHER,NA,NA,NA,14200,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PACMA,NA,NA,3219,15395,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PODEMOS-IU,NA,NA,NA,191812,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,306929,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,375879,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,VOX,Voice,Vox,3218,245890,1970196,1402405,1390258.00
Spain,ES,3,ES611,Almeria,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,22835,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,CUP-PR,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,EAJ-PNV,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,OTHER,NA,NA,NA,4447,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,PODEMOS-IU,NA,NA,NA,24400,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,78072,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,89295,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,VOX,Voice,Vox,3218,80714,502627,305414,302424.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,55490,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,CUP-PR,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,11316,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,OTHER,NA,NA,NA,7509,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PACMA,NA,NA,3219,8437,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PODEMOS-IU,NA,NA,NA,93541,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,111089,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,188271,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,VOX,Voice,Vox,3218,131205,1002295,624195,616079.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,36229,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,CUP-PR,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,EAJ-PNV,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,OTHER,NA,NA,NA,8679,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,PODEMOS-IU,NA,NA,NA,64769,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,99999,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,146761,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,VOX,Voice,Vox,3218,82534,648341,451775,444376.00
Spain,ES,3,ES614,Granada,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,37772,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,CUP-PR,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,EAJ-PNV,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,8629,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,OTHER,NA,NA,NA,7209,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,PODEMOS-IU,NA,NA,NA,59331,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,105192,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,160190,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,VOX,Voice,Vox,3218,99928,755007,490902,482779.00
Spain,ES,3,ES615,Huelva,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,18382,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,CUP-PR,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,EAJ-PNV,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,399019,255329,250681.00
